,PRP$,IN,RB,NN,NNPS,UH,POS,WP,JJ,JJS,.,:,SYM,$,LS,RBR,MD,PDT,-RRB-,CC,TO,VBG,PRP,NNS,WRB,DT,RBS,VBN,JJR,WDT,NNP,",",VB,VBP,VBD,EX,#,-LRB-,RP,WP$,``,FW,'',VBZ,CD
",",0.0027645136969087704,0.07715506408645387,0.058557426489067615,0.047750691128424234,0.0007539582809751194,0.0002513194269917066,0.0002513194269917066,0.011560693641618495,0.04297562201558181,0.0017592359889419449,0.0002513194269917066,0.0002513194269917066,0.0002513194269917066,0.012063332495601913,0.0005026388539834128,0.0010052777079668257,0.010555415933651674,0.0002513194269917066,0.0002513194269917066,0.08444332746921338,0.007539582809751195,0.040462427745664734,0.039457150037697904,0.025634581553154064,0.006785624528776072,0.13420457401357122,0.0010052777079668257,0.02764513696908771,0.001507916561950239,0.035184719778838906,0.134455893440563,0.0002513194269917066,0.0027645136969087704,0.00929881879869314,0.0542849962302086,0.004523749685850718,0.0002513194269917066,0.0007539582809751194,0.0002513194269917066,0.001507916561950239,0.013822568484543855,0.0005026388539834128,0.05378235737622517,0.029153053531037948,0.021362151294295046
VB,0.0430828147438966,0.11057922450933458,0.03350885591191958,0.06988989947343226,0.001436093824796554,0.0004786979415988512,0.0004786979415988512,0.0033508855911919587,0.08281474389660125,0.001914791766395405,0.02728578267113452,0.004786979415988513,0.0004786979415988512,0.011488750598372423,0.0004786979415988512,0.00813786500718047,0.0009573958831977024,0.0033508855911919587,0.001436093824796554,0.00813786500718047,0.03973192915270464,0.01436093824796553,0.03685974150311153,0.042604116802297747,0.0038295835327908103,0.22881761608425086,0.001436093824796554,0.0871230253709909,0.00909526089037817,0.0009573958831977024,0.03398755385351843,0.019626615605552893,0.00813786500718047,0.001436093824796554,0.001436093824796554,0.0004786979415988512,0.0004786979415988512,0.001914791766395405,0.022498803255146003,0.0009573958831977024,0.005265677357587363,0.0004786979415988512,0.001914791766395405,0.001436093824796554,0.02106270943034945
VBP,0.010810810810810817,0.10720720720720718,0.14414414414414414,0.02792792792792793,0.0009009009009009009,0.0009009009009009009,0.0009009009009009009,0.0027027027027027037,0.07297297297297296,0.0009009009009009009,0.022522522522522518,0.0027027027027027037,0.0009009009009009009,0.0027027027027027037,0.0009009009009009009,0.0054054054054054074,0.0027027027027027037,0.001801801801801802,0.0009009009009009009,0.0054054054054054074,0.054054054054054064,0.07477477477477477,0.036036036036036036,0.02612612612612613,0.0027027027027027037,0.12342342342342344,0.0009009009009009009,0.16396396396396398,0.007207207207207209,0.001801801801801802,0.024324324324324326,0.024324324324324326,0.0027027027027027037,0.0009009009009009009,0.003603603603603604,0.001801801801801802,0.0009009009009009009,0.0027027027027027037,0.010810810810810817,0.0009009009009009009,0.0054054054054054074,0.0009009009009009009,0.001801801801801802,0.003603603603603604,0.00900900900900901
VBD,0.02310498581272801,0.11836238346169436,0.07944872314552087,0.0372922578029996,0.00040535062829347385,0.0008107012565869478,0.00040535062829347385,0.0012160518848804219,0.05229023104985812,0.0008107012565869478,0.054722334819618954,0.0028374543980543175,0.00040535062829347385,0.014997973246858538,0.00040535062829347385,0.004053506282934739,0.0012160518848804219,0.0012160518848804219,0.00040535062829347385,0.0032428050263477916,0.05837049047426024,0.021078232671260643,0.06485610052695583,0.022699635184434536,0.0028374543980543175,0.15727604377786786,0.00040535062829347385,0.09931090393190109,0.009323064450749898,0.00040535062829347385,0.06120794487231455,0.020672882042967165,0.0036481556546412637,0.00040535062829347385,0.0032428050263477916,0.0016214025131738956,0.0008107012565869478,0.0008107012565869478,0.014997973246858538,0.00040535062829347385,0.0028374543980543175,0.00040535062829347385,0.0008107012565869478,0.00040535062829347385,0.05350628293473853
EX,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.05263157894736841,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.13157894736842102,0.07894736842105263,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.008771929824561401,0.37719298245614036,0.008771929824561401
#,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.13725490196078435
-LRB-,0.007407407407407406,0.05925925925925926,0.022222222222222227,0.05185185185185185,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.014814814814814814,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.1259259259259259,0.007407407407407406,0.007407407407407406,0.014814814814814814,0.007407407407407406,0.007407407407407406,0.014814814814814814,0.007407407407407406,0.022222222222222227,0.02962962962962963,0.022222222222222227,0.007407407407407406,0.08148148148148147,0.007407407407407406,0.04444444444444445,0.014814814814814814,0.007407407407407406,0.2,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.007407407407407406,0.05925925925925926
RP,0.056872037914691934,0.21800947867298576,0.03317535545023697,0.04265402843601896,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.052132701421800945,0.004739336492890995,0.03317535545023697,0.004739336492890995,0.004739336492890995,0.00947867298578199,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.014218009478672989,0.052132701421800945,0.014218009478672989,0.00947867298578199,0.056872037914691934,0.004739336492890995,0.15639810426540285,0.004739336492890995,0.004739336492890995,0.014218009478672989,0.004739336492890995,0.014218009478672989,0.047393364928909956,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.004739336492890995,0.018957345971563982,0.004739336492890995,0.014218009478672989,0.004739336492890995,0.018957345971563982
WP$,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.13793103448275862,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.03448275862068965,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.10344827586206899,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483
``,0.006600660066006603,0.061056105610561066,0.056105610561056105,0.0891089108910891,0.0016501650165016506,0.0033003300330033017,0.0016501650165016506,0.006600660066006603,0.11056105610561055,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.011551155115511545,0.0016501650165016506,0.0016501650165016506,0.0198019801980198,0.0099009900990099,0.01815181518151816,0.19141914191419143,0.03135313531353136,0.0099009900990099,0.16996699669967,0.0016501650165016506,0.011551155115511545,0.0033003300330033017,0.0016501650165016506,0.061056105610561066,0.0016501650165016506,0.026402640264026406,0.013201320132013196,0.0099009900990099,0.021452145214521448,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0016501650165016506,0.0198019801980198,0.0033003300330033017
FW,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.041666666666666664,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.0625,0.02083333333333333
'',0.004842615012106536,0.13801452784503632,0.014527845036319613,0.043583535108958835,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.004842615012106536,0.009685230024213072,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.007263922518159806,0.0024213075060532697,0.004842615012106536,0.0460048426150121,0.014527845036319613,0.01210653753026634,0.08958837772397094,0.024213075060532684,0.004842615012106536,0.0702179176755448,0.0024213075060532697,0.009685230024213072,0.0024213075060532697,0.021791767554479414,0.10411622276029056,0.0024213075060532697,0.007263922518159806,0.009685230024213072,0.10653753026634381,0.0024213075060532697,0.0024213075060532697,0.007263922518159806,0.0024213075060532697,0.004842615012106536,0.0024213075060532697,0.0024213075060532697,0.009685230024213072,0.18159806295399514,0.0024213075060532697
VBZ,0.012621916236374072,0.08146873207114169,0.13425129087779689,0.04245553643144005,0.0005737234652897304,0.0005737234652897304,0.0005737234652897304,0.0017211703958691918,0.06884681583476764,0.0011474469305794608,0.026965002868617326,0.005163511187607572,0.0005737234652897304,0.005737234652897306,0.0005737234652897304,0.0028686173264486524,0.0005737234652897304,0.0011474469305794608,0.0005737234652897304,0.003442340791738381,0.05565117613310385,0.051061388410785995,0.024670109007458405,0.013769363166953525,0.003442340791738381,0.16351118760757316,0.0005737234652897304,0.15203671830177853,0.006884681583476762,0.0005737234652897304,0.0682730923694779,0.01606425702811244,0.003442340791738381,0.0005737234652897304,0.0028686173264486524,0.0017211703958691918,0.0005737234652897304,0.0005737234652897304,0.008032128514056228,0.0005737234652897304,0.012048192771084333,0.0005737234652897304,0.0011474469305794608,0.0017211703958691918,0.017785427423981644
CD,0.000701754385964912,0.08105263157894738,0.0038596491228070164,0.20912280701754385,0.00035087719298245595,0.00035087719298245595,0.0014035087719298242,0.0010526315789473682,0.03789473684210527,0.00175438596491228,0.07789473684210525,0.015438596491228068,0.00035087719298245595,0.00035087719298245595,0.00035087719298245595,0.0010526315789473682,0.0035087719298245606,0.00035087719298245595,0.007017543859649122,0.022456140350877195,0.03719298245614036,0.002456140350877192,0.002456140350877192,0.14982456140350878,0.00035087719298245595,0.027719298245614036,0.00035087719298245595,0.004561403508771929,0.00175438596491228,0.0010526315789473682,0.013333333333333338,0.09192982456140353,0.00035087719298245595,0.0038596491228070164,0.005964912280701752,0.00035087719298245595,0.00035087719298245595,0.002456140350877192,0.00035087719298245595,0.000701754385964912,0.0010526315789473682,0.00035087719298245595,0.0014035087719298242,0.0028070175438596485,0.18070175438596492
