,PRP$,IN,RB,NN,NNPS,UH,POS,WP,JJ,JJS,.,:,SYM,$,LS,RBR,MD,PDT,-RRB-,CC,TO,VBG,PRP,NNS,WRB,DT,RBS,VBN,JJR,WDT,NNP,",",VB,VBP,VBD,EX,#,-LRB-,RP,WP$,``,FW,'',VBZ,CD
",",0.002766599597585512,0.07897384305835012,0.05558350100603622,0.04778672032193159,0.000754527162977867,0.00025150905432595586,0.00025150905432595586,0.012575452716297786,0.04502012072434607,0.0012575452716297782,0.00025150905432595586,0.00025150905432595586,0.00025150905432595586,0.012323943661971828,0.0005030181086519117,0.0012575452716297782,0.010814889336016096,0.00025150905432595586,0.00025150905432595586,0.0812374245472837,0.007796780684104624,0.04099597585513078,0.03822937625754527,0.025402414486921522,0.008551307847082492,0.1325452716297787,0.000754527162977867,0.024144869215291746,0.0020120724346076456,0.03571428571428572,0.14159959758551308,0.00025150905432595586,0.003018108651911469,0.00880281690140845,0.05306841046277667,0.004024144869215291,0.00025150905432595586,0.0005030181086519117,0.00025150905432595586,0.0015090543259557343,0.013329979879275656,0.0005030181086519117,0.05331991951710261,0.02892354124748491,0.02188128772635815
VB,0.0361794500723589,0.10660877954655087,0.03666184273999036,0.06367583212735166,0.0009647853352629044,0.00048239266763145213,0.00048239266763145213,0.002411963338157261,0.0834539315002412,0.0014471780028943555,0.02894356005788712,0.0028943560057887114,0.00048239266763145213,0.011095031355523399,0.00048239266763145213,0.008683068017366137,0.0009647853352629044,0.0028943560057887114,0.0014471780028943555,0.00771828268210323,0.038591413410516154,0.01688374336710083,0.034249879401833085,0.04438012542209358,0.004341534008683068,0.23830197780993728,0.0014471780028943555,0.08634828750602992,0.009647853352629037,0.0014471780028943555,0.035214664737096,0.01640135069946936,0.01061263868789194,0.0014471780028943555,0.0014471780028943555,0.0009647853352629044,0.00048239266763145213,0.0019295706705258087,0.022672455378678246,0.0009647853352629044,0.0062711046792088745,0.00048239266763145213,0.0019295706705258087,0.0014471780028943555,0.024119633381572605
VBP,0.012646793134598013,0.0975609756097561,0.12737127371273713,0.032520325203252036,0.0009033423667570008,0.0009033423667570008,0.0009033423667570008,0.002710027100271003,0.07678410117434507,0.0009033423667570008,0.02348690153568202,0.0018066847335140015,0.0009033423667570008,0.0036133694670280035,0.0009033423667570008,0.005420054200542006,0.0018066847335140015,0.0018066847335140015,0.0009033423667570008,0.006323396567299006,0.06413730803974708,0.07678410117434507,0.03342366757000902,0.02529358626919603,0.002710027100271003,0.1318879855465221,0.0009033423667570008,0.16711833785004518,0.009033423667570008,0.0018066847335140015,0.020776874435411017,0.02168021680216802,0.0009033423667570008,0.0018066847335140015,0.004516711833785004,0.0009033423667570008,0.0009033423667570008,0.002710027100271003,0.010840108401084014,0.0009033423667570008,0.005420054200542006,0.0009033423667570008,0.0018066847335140015,0.0036133694670280035,0.009033423667570008
VBD,0.022553362867498993,0.11921063229963755,0.07692307692307693,0.03664921465968587,0.00040273862263391077,0.0008054772452678209,0.00040273862263391077,0.0012082158679017315,0.04752315747080144,0.00040273862263391077,0.056383407168747485,0.0024164317358034634,0.00040273862263391077,0.013693113169552957,0.00040273862263391077,0.0028191703584373733,0.0008054772452678209,0.0012082158679017315,0.00040273862263391077,0.0028191703584373733,0.059605316149818774,0.024164317358034638,0.06524365686669352,0.02577527184857028,0.0024164317358034634,0.1671365283930729,0.00040273862263391077,0.09867096254530809,0.008860249697946031,0.00040273862263391077,0.06161900926298831,0.018123238018525983,0.003221908981071284,0.00040273862263391077,0.0028191703584373733,0.0008054772452678209,0.0008054772452678209,0.0008054772452678209,0.016915022150624247,0.00040273862263391077,0.003221908981071284,0.00040273862263391077,0.0008054772452678209,0.0008054772452678209,0.04873137333870319
EX,0.008620689655172415,0.008620689655172415,0.02586206896551724,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.04310344827586208,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.1120689655172414,0.10344827586206899,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.008620689655172415,0.3706896551724138,0.008620689655172415
#,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.01666666666666667,0.26666666666666666
-LRB-,0.007092198581560283,0.056737588652482275,0.021276595744680854,0.035460992907801414,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.028368794326241134,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.10638297872340424,0.007092198581560283,0.007092198581560283,0.014184397163120567,0.007092198581560283,0.007092198581560283,0.028368794326241134,0.007092198581560283,0.014184397163120567,0.028368794326241134,0.021276595744680854,0.007092198581560283,0.06382978723404255,0.007092198581560283,0.04964539007092199,0.021276595744680854,0.007092198581560283,0.2624113475177305,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.007092198581560283,0.035460992907801414
RP,0.04932735426008969,0.25112107623318386,0.022421524663677132,0.04932735426008969,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.05381165919282511,0.004484304932735426,0.035874439461883414,0.004484304932735426,0.004484304932735426,0.008968609865470852,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.01345291479820628,0.05381165919282511,0.017937219730941707,0.008968609865470852,0.05381165919282511,0.004484304932735426,0.1569506726457399,0.004484304932735426,0.004484304932735426,0.01345291479820628,0.004484304932735426,0.017937219730941707,0.04035874439461884,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.017937219730941707,0.004484304932735426,0.004484304932735426,0.004484304932735426,0.01345291479820628
WP$,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.15517241379310345,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.03448275862068965,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.08620689655172413,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.01724137931034483
``,0.006578947368421052,0.060855263157894746,0.07072368421052633,0.09539473684210525,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.00986842105263158,0.10855263157894735,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.011513157894736841,0.0016447368421052628,0.0016447368421052628,0.019736842105263153,0.008223684210526315,0.01644736842105263,0.17598684210526316,0.02960526315789474,0.011513157894736841,0.1644736842105263,0.0016447368421052628,0.019736842105263153,0.0032894736842105257,0.0016447368421052628,0.060855263157894746,0.0016447368421052628,0.026315789473684213,0.01644736842105263,0.006578947368421052,0.023026315789473683,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.0016447368421052628,0.014802631578947375,0.0032894736842105257
FW,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.041666666666666664,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.041666666666666664,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.02083333333333333,0.041666666666666664,0.02083333333333333
'',0.004842615012106536,0.13317191283292976,0.01210653753026634,0.06295399515738499,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.004842615012106536,0.0024213075060532697,0.004842615012106536,0.007263922518159806,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.007263922518159806,0.0024213075060532697,0.004842615012106536,0.0460048426150121,0.009685230024213072,0.014527845036319613,0.099273607748184,0.033898305084745756,0.004842615012106536,0.06779661016949153,0.0024213075060532697,0.007263922518159806,0.004842615012106536,0.014527845036319613,0.099273607748184,0.0024213075060532697,0.007263922518159806,0.009685230024213072,0.08958837772397094,0.0024213075060532697,0.0024213075060532697,0.014527845036319613,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.0024213075060532697,0.01210653753026634,0.17675544794188863,0.0024213075060532697
VBZ,0.012075905692926972,0.0879815986198965,0.12420931569867742,0.03967797584818862,0.0005750431282346175,0.0005750431282346175,0.0005750431282346175,0.0023001725129384704,0.0684301322599195,0.001725129384703853,0.028752156411730883,0.0063254744105807935,0.0005750431282346175,0.007475560667050031,0.0005750431282346175,0.004025301897642323,0.001150086256469235,0.001150086256469235,0.0005750431282346175,0.004600345025876941,0.052903967797584814,0.05175388154111559,0.026451983898792407,0.013225991949396202,0.004600345025876941,0.14836112708453134,0.0005750431282346175,0.16216216216216217,0.008625646923519265,0.0005750431282346175,0.06900517538815412,0.01782633697527314,0.0034502587694077063,0.0005750431282346175,0.001725129384703853,0.0005750431282346175,0.0005750431282346175,0.0005750431282346175,0.008050603795284647,0.0005750431282346175,0.012075905692926972,0.0005750431282346175,0.001150086256469235,0.0028752156411730877,0.01782633697527314
CD,0.0006963788300835656,0.08461002785515319,0.0038300835654596107,0.20821727019498604,0.00034818941504178273,0.00034818941504178273,0.0010445682451253485,0.0006963788300835656,0.038649025069637875,0.0010445682451253485,0.07938718662952646,0.01497214484679665,0.00034818941504178273,0.00034818941504178273,0.00034818941504178273,0.0006963788300835656,0.0020891364902506974,0.00034818941504178273,0.0076601671309192215,0.021587743732590533,0.03655988857938719,0.0020891364902506974,0.0020891364902506974,0.144150417827298,0.0006963788300835656,0.028899721448467964,0.00034818941504178273,0.004874651810584959,0.0020891364902506974,0.0020891364902506974,0.014275766016713095,0.08948467966573814,0.00034818941504178273,0.004874651810584959,0.006267409470752088,0.00034818941504178273,0.00034818941504178273,0.0031337047353760437,0.00034818941504178273,0.0006963788300835656,0.0006963788300835656,0.00034818941504178273,0.0010445682451253485,0.0031337047353760437,0.18349582172701953
